Text,True_Label,Ensemble_Prediction
کانیه وست باید بدونه هر چقدر هم خوب باشه من ازش خوشم نمیاد جمع کن از آمریکا برو و دیگه نخون,1,0
اینجوری شدم که وقتی آرایشم شبیه آرایش میشه و حس میکنم معلوم شده ناراحت میشم و میرم پاکش میکنمنمیدونم چرا اصلا ارایش میکنم که بخوام معلومم نباشه,1,1
من انقدر بدشانسم که نمیدونم چطوری از بین اون همه اسپرم انتخاب شدم خدا احتمالا اینطوری بوده که خب تا حالاش رو شانس آوردی ولی دتس ایت,1,0
ولی خدایی همین ک حس اون روزت خوب نباشه زشتی کاذب میاد سمتتحالا نه ک امروز روز خوبی نیستا چون لثم درد میکنه اعصاب میمون ندارم ک هیچی میرم جلو ایینه میگه ایشاه قیافرو,1,0
یجوری معیارای زیبایی رو عوض کردین که آدم بخاطر معمولی بودنش اعتماد بنفسی براش نمیمونه دیگه,1,0
زنهایی که فقط از هوش خاله زنکی شون استفاده میکنن حالمو حسابی میگیرن مثلا گاهی خود من,1,0
قبول دارین گیر کردن لقمه سر معده بد دردیه بدتر از اون که با کرونا هم همراه باشه,1,1
صد بار بهش گفتم یا شروع نکنیا اگه شروع میکنی وقت بزار با کیفیت کار کن غر میزنه میگه چرا کارم نمیگیرهدارم ضرر میکنم چه تلاشی کردی آخه که انتظار داری نتیجه بگیریتو اینو بگو به من,1,1
من توي زندگيم عموما نميبخشم ولي رد ميشم نميبخشم چون نميتونم روي كارايي كه حقم نبوده ولي در حقم شده چشم ببندم,1,0
انصافا حاکمیت در ایران مشروعیت مردمی خود را از دست داده و غیر از مزد بگیر حتی یک طرفدار واقعی ندارد دقیقا با ایجاد ترس حکومت میکند,1,1
به تعظیم مردم این زمانه اعتماد نکن تعظیم آنان همانند خم شدن دو سر کمان است که هرچه بهم نزدیکتر شوند تیرش کشندهتر است جلال آل احمد ۱۸ شهریور ماه سالگرد درگذشت,1,0
کلمه های افغانستان پنجشیر کابل طالبان رو میوت میکنم مگر نه اینکه طالبان از دامان زنان همون سرزمین بیرون آمدن مگه نه اینکه ی زن افغان اونها رو بزرگ کرده و افکارشون ر پرورش داده حالا من چرا باید انقدر با اخبار بد اونا اعصابم خراب بشه,1,1
از انقلاب اسلامی چه چیزی عایدتان شد بجز فقر گرسنگیتن فروشی فلاکت و مرگ آیا این انقلابی برای برپایی اسلام نبود پس چرا حاضر نیستید برای رهایی از مکنت از این دین واپسگرا و سراسر توحش دست بکشید,1,0
جفا کردی وفا کردم عجب کار خطا کردم به نفرینم گشودی لب ولیکن من دعا کردم,1,0
اه همه اخلاقای گند و اذیتکنندهی مادرم رو به صورت پکیجی دارم اه اه,1,1
خدایا بابامو یه روز بهم قرض بده اونایی که دهنشون برای هر مفت بازه چند میگیری این لحظه رو برای دخترت بسازی,1,1
منتظرم کارم تموم شه تا بینهایت بخوابم الان ۴ ساعته که یه ساعت کار کردم,1,0
ولی قبول کنیم هیچی بدتر از بی توجهی آدمو از بین نمیبره حالا چه عشقت باشه چه خانواده,1,1
وقتی دارین از شرایط آلمان و توئیت میزنید و منی که هنوز فکر اینم چطوری سربازی رو ردش کنم اصلا هم حسودی نمیکنم,1,0
یهبار چندروز بعد از اینکه تتو زدم با بابام بحثم شد خیلی جدی دستمالو الکل داد دستم گفت تتوتو پاک کن,1,0
دوهفته پیش برای تسلیت به دیداردوستی رفتم که مادرعزیزش رو دراثر کرونا ازدست داده بودمتاسفانه موفق نبودم واظهارهمدردی تلفنی انجام ومقررشددرفرصت مناسب دیگری انجام وظیفه شودامروز که آن توفیق حاصل شدمتاسفانه خواهرشان را هم دراثر کرونا بدرود حیات گفته بودومن سرافکنده ازاطلاع دیرهنگام,1,0
جمهوری اسلامیgt جنگتجاوز غارت امارت اسلامیgt جنگتجاوز غارت و البته این اسلام واقعی نیست,1,0
امروز من از ده هفت یا هشت است یکچهارم خوردهام تا شاید آرام بشوم کارهای یک ماه آینده را کردهام کاش بتوانم علیرغم اضطراب به برنامهام برسم,1,1
میخواستم بیام غر بزنم از شرایط سخت کاریم که دیدم زندگی شماها هم سخته دیگه منصرف شدم,1,0
وقتی فالو بک میدم و آنفالو میکنی فقط و فقط بیشعوریت رو میرسونی دوست عزیز,1,0
آخه چقدر تو خری خو شتر چرا آیدی خو ره تبدیل نمیکنی که دیگه نتوانم پیدایت کنم گااو ه,1,0
ما خسته از جنگ با زندگی بغض آلود از دلتنگی شما نا امید از رسیدن و شما در آرامگاه خود آرامیده ای چرا حق ما چنین سرنوشت غم زده ای بود,1,1
چقد گرمه خدایا یه ساعت رفتم بیرون نفسم دیگه بالا نمیاد تف به عوارض بعد کرونا,1,1
به درجه ای از عجز و ناتوانی رسیدم که کاش همین الان همه چی تموم شه,1,0
آدمی که بلد نیست چیکار کنه واقعا رو مخه چه تو رابطه چه تو مسافرت چه تو رفاقت چه تو کار همش حس بدی داری یا این حس باهاته که چرا خوب پیش نمیره,1,0
شاید این ظلمی که امروز به تو میشود حاصل سکوت گذشتگان بوده و ظلمی که به آیندگان میشود حاصل سکوت تو حداقل این گزاره توی دانشگاه صنعتی شریف صادقه حداقل بخاطر آیندگان در مقابل ظلمی که بهتون میشه ساکت نمانید البته امیداروم دانشجوهای شریف متوجه ظلمی که بهشون میشه بشن,1,0
روز سوم سمزدایی بعد از افت ناگهانی شاخص تیاچسی در مغز بحران پاداش در مغز ادامه داره و عوامل پاداشدهنده بومی مغز در حال حاضر پاسخگوی این بحران نیستند کاشت دندانهای جدید بخشی از این معضل رو حل کرده ولی مشکلات ساختاری جدیدی رو به معادلات اضافه کرده اشتها رو به بهبوده,1,1
