text,user1,user2,user3,user4,user5
"چرا من اونقدر پولدار نیستم که پاشم برم روستاهای شمال و کویر، لایف استایل اونا رو بلاگ کنم و از بازدید هاش تو شبکه‌های اجتماعی پول بیشتری به جیب بزنم؟!
#بلاگر",1,1,1,0,1
"یکی دیگه از یکی دیگه دفاع کرده کودنا فحشش رو به من میدن=)))))
خدا شفاتون بده جدی",1,1,1,0,1
خانواده ایرانی اینجوریه که یه چیزیو درک‌نکنه یا دوسش نداشته باشه اون کار بده و مشکل ایجاد میکنه بعدا برات,1,1,1,1,1
ما دخترا حق داریم قهر كنیم اما شما پسرا غلط میکنین اجازه بدید این قهر کردن طولانی شه :(,1,1,1,0,1
من اینطوریم که هر کاری که میگن انجام بده رو روی هم تلمبار میکنم یهو میخوام همرو انجام بدم و کونم پاره میشه :),1,1,1,0,1
"اگر طالبان امروز در راس کاره
یه دلیلش وجود کفتارهایی مثل غنی هست
که نمیدونم دقیقا کارکردش چی بود تووی اون مملکت",1,1,1,0,1
"آقا جان برای مردم خوب سرزمینم دعاکن و با اومدنت شادی و آرامشو به این مملکت برگردون🥺🙏
#اللهم_عجل_لوليك_الفرج",1,1,1,0,1
"برای ما فقط اظهارات یک امام جمعه در پایتخت و توابع بوی انقلابی گری میداد!

چرا عزلش کردید!؟

#امام_جمعه_لواسان",1,1,1,0,1
بابا تو اتاق مشترک بدون هندزفیری سه ساعت با بچه ی فامیل ویدیو کال نکنید!! اونم وقتی من که  پدوفوبم حضور دارم! بعدم هی الکی می گم عزییزم راحت باش🤦🏻‍♀️,1,1,1,0,1
"شوهرخالم وقتی دید خیلی از رانندگیش ترسیدم ،گفت اگه تو هم میترسی مثل من چشاتو ببند😂

یه سکته ریز زدم😐😁",1,1,1,0,1
"دوباره از فردا شروع میشه
سپاه چرا کردا رو میکشه؟!

حالا بیا ب یه مشت گوساله توضیح بده ک اصلا اینا بیشتر از اینکه بقیه رو اذیت کنن ب خود مردم کردستان آسیب رسوندن",1,1,1,0,1
"با سهمیه میرن داروسازی میخونن بعد با سهمیه امتیازشون از فرد معمولی بیشتر دو سه سال زودتر داروخانه بدون نوبت تاسیس میکنن
همینقد حروم زاده همینقد پست همینقد کثافت
گوه تو این مملکت اشغال از ایران متنفرم بخاطر این همه حق خوری و ظلم گوه توش گوه توش",1,1,1,0,1
امروز برام اندازه غروب جمعه ای که سیزده ب در هم بوده و فردا باید برم مدرسه و تکالیف عیدمم ننوشتم، دلگیره...😶🤕,1,1,1,0,1
فکر این که احتمالا یک نفر دیگه میتونه کلی امکانات رفاهی بهتری در اختیار معشوقه من قرار بده خیلی فکر آزار دهنده ایه.,1,1,1,0,1
حالا که این‌طوریه اصلاً نه یارانه نقدی می‌خوایم نه شبه نقدی، فقط حقوق مردم ایران رو با حقوق مردم کشورهای جهان اولی برابر کنید.,1,1,1,0,1
امشب رفیقام سالن گرفتن از ده و نیم تا دو ولی من هنوز پام خوب نشده:(((((((((((,1,1,1,0,1
بعد از گوش دادن سفرناک ساعت هاست دارم به این فکر میکنم نکنه این راهی که توشم اشتباهه نکنه اون چیزی نیست که من میخوام,1,1,1,0,1
من میدونم چه سخت بگیرم چه سخت نگیرم در هر صورت گوهه. ولی متاسفانه مشکل اینه که نمیتونم سخت نگیرم.,1,1,1,0,1
"از اکانت های که بیکار منتظرن سونی و مایکروسافت یه گهی بخورن شروع کنن هیت دادن شدیدا متنفرم

چه ایرانی چه خارجی",1,1,1,0,1
"فرض کن  3 ماه درسا رو مجازی بخونی ولی امتحانشو حضوری بدی 
بدترین نوع تجاوزه که فقط صنعتی میتونه همچین کاری رو انجام بده",1,1,1,0,1
"پدربزرگم فوت کرد.
۱۳ سال از دیدنش محروم بودم. الان هم از حضور سر مزارش… از اینکه پدرم رو الان در آغوش بگیرم و بهش تسلیت بگم؛ پدرم که عاشقانه پدرش رو دوست داشت و الان می‌خواستم در این غم بزرگ کنارش باشم… 😭😭",1,1,1,0,1
"باشه فهمیدیم چقدر با دوستات خوبی و براشون از شیش سال قبل کادو میخری. لازم نیست هر روز توییت کنی‌. چه جوری دوستاش از این سطح از منت گذاشتن اذیت نمیشن؟؟ من اینو از راهنمایی می‌شناختم و تکون نخورده واقعا.
تازه فالو نمیکنم و یه تعدادی از توییت هاش رو فقط میبینم چون دوستاش.",1,1,1,0,1
ببین به من ربطی نداره که میخوای مو‌های زیر بغلتو شیو کنی، بری حموم یا از عطر و اسپری و دئودورانت استفاده کنی، فقط توروخدا بوی سگ مرده نده,1,1,1,0,1
اوج ضربه زدن من به اونایی که بهم ضربه زدن ترک کردنشونه، آیا این کافی هست؟,1,1,1,1,1
کانیه وست باید بدونه هر چقدر هم خوب باشه من ازش خوشم نمیاد، جمع کن از آمریکا برو و دیگه نخون.,1,1,1,0,1
اینجوری شدم که وقتی آرایشم شبیه آرایش میشه و حس میکنم معلوم شده ناراحت میشم و میرم پاکش میکنم.نمیدونم چرا اصلا ارایش میکنم که بخوام معلومم نباشه.,1,1,1,0,1
من انقدر بدشانسم که نمیدونم چطوری از بین اون همه اسپرم انتخاب شدم. خدا احتمالا اینطوری بوده که خب تا حالاش رو شانس آوردی ولی دتس ایت.,1,1,1,0,1
ولی خدایی همین ک حس اون روزت خوب نباشه ٫زشتی کاذب میاد سمتت٫حالا نه ک امروز روز خوبی نیستا چون لثم درد میکنه اعصاب میمون ندارم ک هیچی میرم جلو ایینه میگه ایشاه قیافرو🤨😒,1,1,1,0,1
یجوری معیارای زیبایی رو عوض کردین که آدم بخاطر معمولی بودنش اعتماد بنفسی براش نمیمونه دیگه,1,1,1,1,1
"زنهایی که فقط از هوش خاله زنکی شون استفاده میکنن حالمو حسابی میگیرن....
مثلا گاهی خود من",1,1,1,0,1
"قبول دارین گیر کردن لقمه سر معده بد دردیه ؟؟؟
بدتر از اون که با کرونا هم همراه باشه",1,1,1,0,1
"صد بار بهش گفتم یا شروع نکن،یا اگه شروع میکنی وقت بزار با کیفیت کار کن!
غر میزنه میگه چرا کارم نمیگیره؟دارم ضرر میکنم.
چه تلاشی کردی آخه که انتظار داری نتیجه بگیری؟تو اینو بگو به من؟",1,1,1,0,1
"من توي زندگيم عموما نميبخشم ولي رد ميشم
نميبخشم چون نميتونم روي كارايي كه حقم نبوده ولي در حقم شده چشم ببندم",1,1,1,0,1
"انصافا حاکمیت در ایران مشروعیت مردمی خود را از دست داده و غیر از مزد بگیر حتی یک طرفدار واقعی ندارد 
دقیقا با ایجاد ترس حکومت میکند.

#حقیقت",1,1,1,0,1
"به تعظیم مردم 
این زمانه اعتماد نکن!
تعظیم آنان همانند خم شدن
دو سر کمان است که هرچه 
بهم نزدیکتر شوند تیرش کشنده‌تر است!

👤جلال -آل احمد

۱۸ شهریور ماه،  سالگردِ درگذشت🌹",1,1,1,0,1
"کلمه های
افغانستان 
پنجشیر
کابل
طالبان رو میوت میکنم
مگر نه اینکه طالبان از دامان زنان همون سرزمین بیرون آمدن!
مگه نه اینکه ی زن افغان اونها رو بزرگ کرده و افکارشون ر پرورش داده حالا من چرا باید انقدر با اخبار بد اونا اعصابم خراب بشه؟",1,1,1,0,1
"از انقلاب اسلامی چه چیزی عایدتان شد؟ 
بجز فقر ،گرسنگی،تن فروشی ،فلاکت و مرگ...
آیا این انقلابی برای برپایی اسلام نبود؟
 پس چرا حاضر نیستید برای رهایی از مکنت؛ از این دین واپسگرا و سراسر توحش دست بکشید؟
#آگاهی_جمعی",1,1,1,0,1
"جفا کردی وفا کردم عجب کار خطا کردم

به نفرینم گشودی لب ولیکن من دعا کردم",1,1,1,1,1
اه. همه اخلاقای گند و اذیت‌کننده‌ی مادرم رو به صورت پکیجی دارم. اه اه.,1,1,1,0,1
"خدایا بابامو یه روز بهم قرض بده...
#شهید_مرتضی_کریمی

اونایی که دهنشون برای هر مفت بازه چند میگیری این لحظه رو برای دخترت بسازی؟",1,1,1,0,1
منتظرم کارم تموم شه تا بینهایت بخوابم، الان ۴ ساعته که یه ساعت کار کردم :))),1,1,1,0,1
ولی قبول کنیم هیچی بدتر از بی توجهی آدمو از بین نمیبره حالا چه عشقت باشه چه خانواده 🚶‍♂️🚶‍♂️🚶‍♂️,1,1,1,0,1
وقتی دارین از شرایط آلمان و ... توئیت می‌زنید و منی که هنوز فکر اینم چطوری سربازی رو ردش کنم، اصلا هم حسودی نمی‌کنم 😒,1,1,1,0,1
"یه‌بار چندروز بعد از این‌که تتو زدم
با بابام بحثم شد،
خیلی جدی دستمال‌و الکل داد دستم گفت تتوت‌و پاک کن:)))))))))))))).",1,1,1,0,1
